id,name,brand,price,currency,has_discount,promocode,discount_value,price_after_sale,discount_amount,url,img,scraped_at,country
16137554,Max White Ultra Active Foam,Colgate,6.5,gbp/£,False,,0,6.5,0.0,/colgate/max-white-ultra-active-foam-whitening-toothpaste/,/colgate/8718951504752_01-o__240229.jpg,2024-05-08 11:05:49,uk
16087080,Biricco,Officina Naturae,4.5,gbp/£,False,,0,4.5,0.0,/officina-naturae/biricco-toothpaste-for-children/,/officina_naturae/8033148531787_01__210722.jpg,2024-05-08 11:05:49,uk
475713,Extreme Whitening,Swissdent,2.4,gbp/£,False,,0,2.4,0.0,/swissdent/extreme-high-impact-whitening-toothpaste/,/swissdent/swdextw_ktps05__150402.jpg,2024-05-08 11:05:49,uk
16087932,Stain-away,Himalaya Herbals,4.9,gbp/£,False,,0,4.9,0.0,/himalaya-herbals/oral-care-high-impact-whitening-toothpaste/,/himalaya-herbals/6297000713977_01-o__210811.jpg,2024-05-08 11:05:49,uk
16122248,ADS 720,Curasept,5.6,gbp/£,False,,0,5.6,0.0,/curasept/ads-720-toothpaste-against-gum-bleeding-and-periodontal-disease/,/curasept/8056746070052_01-o__220203.jpg,2024-05-08 11:05:49,uk
16131020,Natural Toothpaste Coconut & Salt,The Humble Co.,3.4,gbp/£,False,,0,3.4,0.0,/the-humble-co/natural-toothpaste-coconut-salt-natural-toothpaste/,/humble/7350075691577_01-o__211221.jpg,2024-05-08 11:05:49,uk
545339,NanoCare Whitening,White Pearl,10.2,gbp/£,False,,0,10.2,0.0,/white-pearl/nanocare-whitening-toothpaste-with-silver-nanoparticles-against-enamel-spots/,/white-pearl/whpnaww_ktps10_01__160520.jpg,2024-05-08 11:05:49,uk
505995,"Gingidex 0,06%",G.U.M,5.2,gbp/£,False,,0,5.2,0.0,/gum/gingidex/,/gum/gumginw_ktps10_01__151102.jpg,2024-05-08 11:05:49,uk
16113696,Eco,Himalaya Herbals,6.6,gbp/£,False,,0,6.6,0.0,/himalaya-herbals/eco-toothpaste/,/himalaya-herbals/8901138816629_01-o__211221.jpg,2024-05-08 11:05:49,uk
444317,Crystal Repair and Whitening,Swissdent,16.1,gbp/£,False,,0,16.1,0.0,/swissdent/crystal-repair-and-whitening-remineralising-toothpaste-with-whitening-effect/,/swissdent/7640126190686_01-o__230711.jpg,2024-05-08 11:05:49,uk
16136443,Toothpaste Kids,Dentissimo,5.4,gbp/£,False,,0,5.4,0.0,/dentissimo/toothpaste-kids-toothpaste-for-children/,/dentissimo/7640162322409_01-o__220718.jpg,2024-05-08 11:05:49,uk
16134100,Carbon+ Toothpaste,WOOM,5.7,gbp/£,False,,0,5.7,0.0,/woom/carbon-toothpaste-black-whitening-toothpaste/,/woom/8420075180322_01-o__220629.jpg,2024-05-08 11:05:49,uk
15964924,Strong Mint,Urtekram,4.1,gbp/£,False,,0,4.1,0.0,/urtekram/urtekram-strong-mint-whitening-toothpaste-for-sensitive-teeth/,/urtekram/5765228836170_01-o__190813.jpg,2024-05-08 11:05:49,uk
501392,Oral Care Mint Fresh,Himalaya Herbals,3.0,gbp/£,False,,0,3.0,0.0,/himalaya-herbals/oral-care-toothpaste-for-fresh-breath/,/himalaya-herbals/hihorlw_ktps20__151009.jpg,2024-05-08 11:05:49,uk
16207624,Whitening Herbal,MEDIBLANC,22.3,gbp/£,False,,0,22.3,0.0,/mediblanc/dental-care-dental-care-setfor-pearly-white-teeth/,/mediblanc/8053689492101_01-o__231017.jpg,2024-05-08 11:05:49,uk
16136441,Toothpaste-Gel Natural with Vitamin B12,Dentissimo,9.6,gbp/£,False,,0,9.6,0.0,/dentissimo/toothpaste-gel-natural-with-vitamin-b12-toothpaste-vegan/,/dentissimo/7640162324328_01-o__220718.jpg,2024-05-08 11:05:49,uk
16137670,Toothpaste Aphrodisiac For Her and Her,You&Oil,12.6,gbp/£,False,,0,12.6,0.0,/youoil/toothpaste-aphrodisiac-for-her-and-her-gift-set/,/youoil/4779035864005_01-o__220609.jpg,2024-05-08 11:05:49,uk
16125897,Biosmalto Baby-Kid,Curasept,6.4,gbp/£,False,,0,6.4,0.0,/curasept/biosmalto-baby-kid-toothpaste-for-children-without-fluoride/,/curasept/8056746071189_01-o__220203.jpg,2024-05-08 11:05:49,uk
501005,Oral Care Ayurvedic Dental Cream,Himalaya Herbals,3.0,gbp/£,False,,0,3.0,0.0,/himalaya-herbals/oral-care-ayurvedic-dental-cream-herbal-toothpaste-with-fluoride/,/himalaya-herbals/8901138500306_01-o__220613.jpg,2024-05-08 11:05:49,uk
16136560,Toothpaste Black,Dentissimo,10.3,gbp/£,False,,0,10.3,0.0,/dentissimo/toothpaste-black-black-whitening-toothpaste/,/dentissimo/7640162324304_01-o__220627.jpg,2024-05-08 11:05:49,uk
16136439,Toothpaste Kids,Dentissimo,5.4,gbp/£,False,,0,5.4,0.0,/dentissimo/toothpaste-kids-toothpaste-for-children-without-fluoride/,/dentissimo/7640162322393_01-o__220718.jpg,2024-05-08 11:05:49,uk
16087931,Botanique Cinnamon,Himalaya Herbals,10.2,gbp/£,False,,0,10.2,0.0,/himalaya-herbals/botanique-cinnamon-toothpaste-for-complete-protection-of-teeth/,/himalaya-herbals/605069200264_01-o__210811.jpg,2024-05-08 11:05:49,uk
16087939,Botanique Simply mint,Himalaya Herbals,8.7,gbp/£,False,,0,8.7,0.0,/himalaya-herbals/oral-care/,/himalaya-herbals/605069200240_01-o__210811.jpg,2024-05-08 11:05:49,uk
16193265,Bébé First Teeth Toothpaste,NeBiolina,4.8,gbp/£,False,,0,4.8,0.0,/nebiolina/bebe-first-teeth-toothpaste-toothpaste-for-children/,/nebiolina/8002849917732_01-o__230718.jpg,2024-05-08 11:05:49,uk
579226,Perfect White Black Sensitive,Beverly Hills Formula,6.6,gbp/£,False,,0,6.6,0.0,/beverly-hills-formula/perfect-white-black-sensitive-whitening-toothpaste-with-activated-charcoal-for-sensitive-teeth/,/beverly-hills-formula/bevpbsw_ktps10_01__161031.jpg,2024-05-08 11:05:49,uk
16087916,Dental Cream Dental Cream,Himalaya Herbals,4.3,gbp/£,False,,0,4.3,0.0,/himalaya-herbals/oral-care-fluoride-free-toothpaste-for-complete-protection-of-teeth/,/himalaya-herbals/4751015926668_01-o__210811.jpg,2024-05-08 11:05:49,uk
16170965,Organic Kids 3+ years,Pure Beginnings,8.6,gbp/£,False,,0,8.6,0.0,/pure-beginnings/organic-kids-3-years-toothpaste-for-children/,/pure_beginnings/6009824780284_01-o__230216.jpg,2024-05-08 11:05:49,uk
16077060,All Day Care,Toothy®,11.7,gbp/£,False,,0,11.7,0.0,/toothy/all-day-care-whitening-toothpaste/,/toothy/726667490687_01-o__210523.jpg,2024-05-08 11:05:49,uk
501468,Oral Care Complete Care,Himalaya Herbals,3.0,gbp/£,False,,0,3.0,0.0,/himalaya-herbals/oral-care-toothpaste-for-complete-protection-of-teeth/,/himalaya-herbals/hihorlw_ktps30__151008.jpg,2024-05-08 11:05:49,uk
16090058,Natural Toothpaste Tablets,The Humble Co.,6.7,gbp/£,False,,0,6.7,0.0,/the-humble-co/natural-toothpaste-tablets-pastilles-without-fluoride/,/humble/7350075691911_01-o__210816.jpg,2024-05-08 11:05:49,uk
16241525,ADS DNA 720,Curasept,6.2,gbp/£,False,,0,6.2,0.0,/curasept/ads-dna-720-gel-toothpaste/,/curasept/8056746073411_01-o__240503.jpg,2024-05-08 11:05:49,uk
16241400,Teething,Brush Baby,3.5,gbp/£,False,,0,3.5,0.0,/brush-baby/teething-toothpaste/,/brush_baby/5060178100679_01-o__240326.jpg,2024-05-08 11:05:49,uk
16233954,ADS DNA 712,Curasept,5.9,gbp/£,False,,0,5.9,0.0,/curasept/ads-dna-712-gel-toothpaste/,/curasept/8056746073497_01-o__240503.jpg,2024-05-08 11:05:49,uk
16197076,Cavity Protection Fresh Mint,Colgate,1.7,gbp/£,False,,0,1.7,0.0,/colgate/cavity-protection-toothpaste-with-fluoride/,/colgate/6920354836176_01-o__230811.jpg,2024-05-08 11:05:49,uk
16148486,Biomed Biocomplex Trio,Splat,12.2,gbp/£,True,teeth,15,10.37,1.83,/splat/set-trio-setfor-teeth/,/splat/7640168937133_01__220927.jpg,2024-05-08 11:05:49,uk
16077171,Professional Choice,White Glo,5.7,gbp/£,True,teeth,15,4.85,0.85,/white-glo/professional-choice-dental-care-set/,/white-glo/9319871000615_01-o__210524.jpg,2024-05-08 11:05:49,uk
16109367,JUNIOR Mint fresh,MEDIBLANC,6.6,gbp/£,True,20promo,20,5.28,1.32,/mediblanc/junior-mint-fresh-toothpaste-for-children/,/mediblanc/8059300533147_01-o__220114.jpg,2024-05-08 11:05:49,uk
16077195,Charcoal,White Glo,5.4,gbp/£,False,,0,5.4,0.0,/white-glo/charcoal-dental-care-set/,/white-glo/9319871001070_01-o__210524.jpg,2024-05-08 11:05:49,uk
601023,3D White,Blend-a-med,1.4,gbp/£,False,,0,1.4,0.0,/blend-a-med/3d-white-toothpaste-with-whitening-effect/,/blend-a-med/ble3dww_ktps05_01__170130.jpg,2024-05-08 11:05:49,uk
16109068,Whitening Mint,Marvis,3.9,gbp/£,True,teeth,15,3.32,0.58,/marvis/whitening-mint-toothpaste-with-whitening-effect/,/marvis/8004395111312_01-o__211122.jpg,2024-05-08 11:05:49,uk
530306,Herbal White,Colgate,1.5,gbp/£,False,,0,1.5,0.0,/colgate/herbal-white-herbal-toothpaste-with-whitening-effect/,/colgate/8714789098838_01-o__240229.jpg,2024-05-08 11:05:49,uk
